Portfolio_ID,Client_ID,Security_Ticker,Security_Name,Asset_Class,Sector,Country,Currency,Quantity,Purchase_Price,Current_Price,Market_Value_USD_M,Cost_Basis_USD_M,Unrealized_PnL_USD_M,Realized_PnL_USD_M,Weight_Pct,Benchmark,Duration_Years,Credit_Rating,Liquidity_Score
P-169,CLT-1023,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,343649.0,310.84,297.67,102.294,106.82,-4.526,-0.853,4.35,S&P 500,0.0,N/A,1
P-169,CLT-1023,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,874271.0,95.72,97.36,85.119,83.685,1.434,0.17,3.62,S&P 500,4.8,AA+,1
P-169,CLT-1023,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,706065.0,94.61,97.45,68.806,66.801,2.005,0.68,2.92,S&P 500,4.7,BBB+,1
P-169,CLT-1023,INR_OVERNIGHT_CASH,Institutional INR Overnight Liquid Fund,Money Market,Cash Equivalents,India,INR,624050.0,98.4,100.0,62.405,61.407,0.998,0.396,2.65,S&P 500,0.0,N/A,1
P-169,CLT-1023,NVDA,NVIDIA Corp.,Equity,Technology,United States,USD,129920.0,355.27,362.77,47.131,46.157,0.974,0.257,2.0,S&P 500,0.0,N/A,1
P-170,CLT-1024,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,512917.0,345.35,288.85,148.156,177.136,-28.98,-9.946,27.44,Bloomberg Global Aggregate,0.0,N/A,1
P-170,CLT-1024,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,603935.0,127.56,162.37,98.061,77.038,21.023,5.077,18.16,Bloomberg Global Aggregate,0.0,N/A,1
P-170,CLT-1024,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,843400.0,99.16,100.0,84.34,83.632,0.708,0.195,15.62,Bloomberg Global Aggregate,0.0,N/A,1
P-170,CLT-1024,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,502180.0,157.36,143.1,71.862,79.023,-7.161,-1.249,13.31,Bloomberg Global Aggregate,0.0,N/A,1
P-170,CLT-1024,US_5Y_UST,US Treasury 5-Yr Benchmark Note,Government Bonds,Sovereign Debt,United States,USD,733701.0,93.75,95.13,69.797,68.784,1.013,0.342,12.93,Bloomberg Global Aggregate,7.0,AA+,1
P-170,CLT-1024,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,162106.0,204.54,280.28,45.435,33.157,12.278,2.659,8.41,Bloomberg Global Aggregate,0.0,N/A,1
P-170,CLT-1024,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,25073.0,308.36,424.08,10.633,7.732,2.901,0.441,1.97,Bloomberg Global Aggregate,0.0,N/A,1
P-170,CLT-1024,MSFT,Microsoft Corp.,Equity,Technology,United States,USD,55359.0,144.9,144.62,8.006,8.022,-0.016,-0.005,1.48,Bloomberg Global Aggregate,0.0,N/A,1
P-170,CLT-1024,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,18909.0,168.08,193.51,3.659,3.178,0.481,0.15,0.68,Bloomberg Global Aggregate,0.0,N/A,1
P-171,CLT-1024,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,4936831.0,76.56,65.19,321.832,377.964,-56.132,-15.745,31.56,Bloomberg Global Aggregate,0.0,N/A,1
P-171,CLT-1024,INFRA_GLOBAL_TRUST,Global Infrastructure Core Income Note,Alternatives,Infrastructure,Global,USD,4460790.0,53.3,57.97,258.592,237.76,20.832,4.156,25.36,Bloomberg Global Aggregate,0.0,N/A,3
P-171,CLT-1024,HDFCBANK_IN,HDFC Bank Ltd.,Equity,Financials,India,INR,567955.0,232.5,295.65,167.916,132.05,35.866,7.253,16.47,Bloomberg Global Aggregate,0.0,N/A,1
P-171,CLT-1024,ICICIBANK_IN,ICICI Bank Ltd.,Equity,Financials,India,INR,939130.0,95.31,120.98,113.616,89.508,24.108,8.69,11.14,Bloomberg Global Aggregate,0.0,N/A,1
P-171,CLT-1024,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,735216.0,96.57,92.77,68.206,71.0,-2.794,-0.87,6.69,Bloomberg Global Aggregate,4.2,AAA,3
P-171,CLT-1024,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,88927.0,298.46,388.59,34.556,26.541,8.015,3.111,3.39,Bloomberg Global Aggregate,0.0,N/A,1
P-171,CLT-1024,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,138072.0,148.01,199.44,27.537,20.436,7.101,1.553,2.7,Bloomberg Global Aggregate,0.0,N/A,1
P-171,CLT-1024,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,274250.0,99.62,100.0,27.425,27.321,0.104,0.02,2.69,Bloomberg Global Aggregate,0.0,N/A,1
P-172,CLT-1024,INFY_IN,Infosys Ltd.,Equity,Technology,India,INR,34357.0,247.8,316.21,10.864,8.514,2.35,0.502,26.92,MSCI World,0.0,N/A,1
P-172,CLT-1024,GER_10Y_BUND,Germany Bund 2.60% 2033,Government Bonds,Sovereign Debt,Germany,EUR,86852.0,103.48,101.54,8.819,8.987,-0.168,-0.026,21.85,MSCI World,3.5,BBB+,1
P-172,CLT-1024,CORP_HY_USD,US High Yield Corporate Credit Note,Corporate Bonds,Corporate Credit,United States,USD,46091.0,89.96,97.09,4.475,4.146,0.329,0.128,11.09,MSCI World,3.7,BBB+,3
P-172,CLT-1024,DBS_SP,DBS Group Holdings,Equity,Financials,Singapore,SGD,22443.0,139.28,177.29,3.979,3.126,0.853,0.242,9.86,MSCI World,0.0,N/A,1
P-172,CLT-1024,TCS_IN,Tata Consultancy Services,Equity,Technology,India,INR,12110.0,348.24,305.86,3.704,4.217,-0.513,-0.128,9.18,MSCI World,0.0,N/A,1
P-172,CLT-1024,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,17493.0,211.3,182.47,3.192,3.696,-0.504,-0.103,7.91,MSCI World,0.0,N/A,1
P-172,CLT-1024,BHARTIARTL_IN,Bharti Airtel Ltd.,Equity,Communication,India,INR,17041.0,151.16,177.81,3.03,2.576,0.454,0.177,7.51,MSCI World,0.0,N/A,1
P-172,CLT-1024,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,22970.0,98.35,100.0,2.297,2.259,0.038,0.011,5.69,MSCI World,0.0,N/A,1
P-173,CLT-1025,7203_JP,Toyota Motor Corp.,Equity,Consumer Discretionary,Japan,JPY,183038.0,399.27,338.17,61.898,73.082,-11.184,-2.589,22.65,MSCI World,0.0,N/A,1
P-173,CLT-1025,JGB_10Y,Japan Government Bond 10-Yr 0.8%,Government Bonds,Sovereign Debt,Japan,JPY,535440.0,101.17,97.46,52.184,54.17,-1.986,-0.445,19.1,MSCI World,7.6,AA,1
P-173,CLT-1025,AAPL,Apple Inc.,Equity,Technology,United States,USD,129637.0,306.12,268.41,34.796,39.684,-4.888,-1.192,12.73,MSCI World,0.0,N/A,1
P-173,CLT-1025,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,55002.0,333.99,395.62,21.76,18.37,3.39,1.038,7.96,MSCI World,0.0,N/A,1
P-173,CLT-1025,LT_IN,Larsen & Toubro Ltd.,Equity,Industrials,India,INR,187346.0,133.59,115.06,21.556,25.028,-3.472,-1.228,7.89,MSCI World,0.0,N/A,1
P-173,CLT-1025,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,126893.0,168.22,167.96,21.313,21.346,-0.033,-0.013,7.8,MSCI World,0.0,N/A,1
P-173,CLT-1025,AMZN,Amazon.com Inc.,Equity,Consumer Discretionary,United States,USD,216767.0,87.06,79.68,17.272,18.872,-1.6,-0.34,6.32,MSCI World,0.0,N/A,1
P-173,CLT-1025,6758_JP,Sony Group Corp.,Equity,Consumer Discretionary,Japan,JPY,48983.0,304.34,342.79,16.791,14.907,1.884,0.696,6.14,MSCI World,0.0,N/A,1
P-173,CLT-1025,RELIANCE_IN,Reliance Industries Ltd.,Equity,Energy,India,INR,122260.0,75.69,87.24,10.666,9.254,1.412,0.401,3.9,MSCI World,0.0,N/A,1
P-173,CLT-1025,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,91392.0,104.07,98.28,8.982,9.511,-0.529,-0.202,3.29,MSCI World,4.3,A,1
P-173,CLT-1025,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,29272.0,128.71,112.84,3.303,3.768,-0.465,-0.075,1.21,MSCI World,0.0,N/A,1
P-173,CLT-1025,USD_TREAS_MMF,Institutional USD Treasury Money Market Fund,Money Market,Cash Equivalents,United States,USD,27380.0,99.46,100.0,2.738,2.723,0.015,0.005,1.0,MSCI World,0.0,N/A,1
P-174,CLT-1025,EUR_LIQUIDITY_FUND,EUR Institutional Liquidity Master Fund,Money Market,Cash Equivalents,Europe,EUR,4931800.0,98.93,100.0,493.18,487.903,5.277,0.614,20.75,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,SHEL_LN,Shell PLC,Equity,Energy,United Kingdom,GBP,8932331.0,59.29,51.53,460.283,529.598,-69.315,-24.064,19.37,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,SAP_GY,SAP SE,Equity,Technology,Germany,EUR,1138642.0,275.52,300.04,341.638,313.719,27.919,3.604,14.37,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,NOVN_SW,Novartis AG,Equity,Healthcare,Switzerland,CHF,2379944.0,112.78,132.78,316.009,268.41,47.599,18.712,13.3,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,AZN_LN,AstraZeneca PLC,Equity,Healthcare,United Kingdom,GBP,1250929.0,270.64,239.43,299.51,338.551,-39.041,-13.097,12.6,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,UNH,UnitedHealth Group,Equity,Healthcare,United States,USD,778115.0,180.44,238.38,185.487,140.403,45.084,8.093,7.8,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,GOOGL,Alphabet Inc.,Equity,Communication,United States,USD,300062.0,295.8,306.75,92.044,88.758,3.286,0.694,3.87,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,IND_10Y_GSEC,India Sovereign G-Sec 7.18% 2033,Government Bonds,Sovereign Debt,India,INR,847009.0,100.36,96.96,82.126,85.006,-2.88,-0.327,3.46,Bloomberg Global Aggregate,5.6,AA,1
P-174,CLT-1025,GLD_ETF,SPDR Gold Shares Institutional Trust,ETF,Commodities,United States,USD,446996.0,144.79,140.5,62.803,64.721,-1.918,-0.227,2.64,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,ASML_NA,ASML Holding NV,Equity,Technology,Netherlands,EUR,103061.0,293.93,350.89,36.163,30.293,5.87,0.738,1.52,Bloomberg Global Aggregate,0.0,N/A,1
P-174,CLT-1025,UK_10Y_GILT,UK Gilt 3.75% 2033,Government Bonds,Sovereign Debt,United Kingdom,GBP,77724.0,94.97,96.47,7.498,7.381,0.117,0.046,0.32,Bloomberg Global Aggregate,6.3,BBB+,1
