Date,Portfolio_ID,Client_ID,Ending_NAV_USD_M,Monthly_Return,Benchmark_Monthly_Return,Net_Cash_Flow_USD_M,Benchmark
2023-02-28,P-121,CLT-1008,372.082,0.00114,-0.00458,0.0,MSCI World
2023-03-31,P-121,CLT-1008,377.235,0.01385,0.01216,0.0,MSCI World
2023-04-30,P-121,CLT-1008,385.117,0.02089,0.01566,0.0,MSCI World
2023-05-31,P-121,CLT-1008,396.44,0.0294,0.0336,0.0,MSCI World
2023-06-30,P-121,CLT-1008,366.902,-0.07451,-0.05542,0.0,MSCI World
2023-07-31,P-121,CLT-1008,366.936,9e-05,0.00794,0.0,MSCI World
2023-08-31,P-121,CLT-1008,360.935,-0.01636,-0.01941,0.0,MSCI World
2023-09-30,P-121,CLT-1008,339.484,-0.05943,-0.06255,0.0,MSCI World
2023-10-31,P-121,CLT-1008,356.83,0.05109,0.04949,0.0,MSCI World
2023-11-30,P-121,CLT-1008,357.316,0.00136,-0.00657,0.0,MSCI World
2023-12-31,P-121,CLT-1008,361.661,0.01216,0.01832,16.42,MSCI World
2024-01-31,P-121,CLT-1008,367.853,0.01712,0.01569,0.0,MSCI World
2024-02-29,P-121,CLT-1008,368.729,0.00238,-0.00585,0.0,MSCI World
2024-03-31,P-121,CLT-1008,402.235,0.09087,0.09084,0.0,MSCI World
2024-04-30,P-121,CLT-1008,398.924,-0.00823,0.00619,12.03,MSCI World
2024-05-31,P-121,CLT-1008,371.818,-0.06795,-0.05705,0.0,MSCI World
2024-06-30,P-121,CLT-1008,372.883,0.00287,-0.00859,0.0,MSCI World
2024-07-31,P-121,CLT-1008,390.614,0.04755,0.02908,0.0,MSCI World
2024-08-31,P-121,CLT-1008,408.667,0.04622,0.03046,0.0,MSCI World
2024-09-30,P-121,CLT-1008,395.027,-0.03338,-0.03737,0.0,MSCI World
2024-10-31,P-121,CLT-1008,408.124,0.03315,0.04707,0.0,MSCI World
2024-11-30,P-121,CLT-1008,381.755,-0.06461,-0.06562,0.0,MSCI World
2024-12-31,P-121,CLT-1008,411.014,0.07664,0.05606,0.0,MSCI World
2025-01-31,P-121,CLT-1008,395.293,-0.03825,-0.04706,0.0,MSCI World
2025-02-28,P-121,CLT-1008,394.186,-0.0028,-0.0013,0.0,MSCI World
2025-03-31,P-121,CLT-1008,418.493,0.06166,0.05273,-14.47,MSCI World
2025-04-30,P-121,CLT-1008,417.835,-0.00157,0.01317,0.0,MSCI World
2025-05-31,P-121,CLT-1008,432.361,0.03476,0.04235,0.0,MSCI World
2025-06-30,P-121,CLT-1008,441.712,0.02163,0.03406,0.0,MSCI World
2025-07-31,P-121,CLT-1008,472.172,0.06896,0.06201,0.0,MSCI World
2025-08-31,P-121,CLT-1008,501.745,0.06263,0.05263,0.0,MSCI World
2025-09-30,P-121,CLT-1008,495.898,-0.01165,-0.01083,0.0,MSCI World
2025-10-31,P-121,CLT-1008,508.227,0.02486,0.03466,0.0,MSCI World
2025-11-30,P-121,CLT-1008,480.333,-0.05489,-0.05573,0.0,MSCI World
2025-12-31,P-121,CLT-1008,480.7,0.00076,0.00574,0.0,MSCI World
2026-01-31,P-121,CLT-1008,496.845,0.03359,0.04243,0.0,MSCI World
2026-02-28,P-121,CLT-1008,506.33,0.01909,0.01377,0.0,MSCI World
2021-01-31,P-122,CLT-1008,460.539,0.0026,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-122,CLT-1008,451.381,-0.01989,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-122,CLT-1008,455.027,0.00808,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-122,CLT-1008,446.902,-0.01786,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-122,CLT-1008,446.035,-0.00194,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-122,CLT-1008,455.944,0.02221,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-122,CLT-1008,446.182,-0.02141,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-122,CLT-1008,455.306,0.02045,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-122,CLT-1008,454.87,-0.00096,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-122,CLT-1008,464.092,0.02027,0.02715,-31.26,Bloomberg Global Aggregate
2021-11-30,P-122,CLT-1008,465.894,0.00388,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-122,CLT-1008,459.596,-0.01352,0.0057,-11.03,Bloomberg Global Aggregate
2022-01-31,P-122,CLT-1008,465.883,0.01368,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-122,CLT-1008,436.498,-0.06307,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-122,CLT-1008,422.361,-0.03239,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-122,CLT-1008,422.702,0.00081,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-122,CLT-1008,416.741,-0.0141,0.00445,30.02,Bloomberg Global Aggregate
2022-06-30,P-122,CLT-1008,414.415,-0.00558,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-122,CLT-1008,400.347,-0.03395,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-122,CLT-1008,399.273,-0.00268,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-122,CLT-1008,392.416,-0.01717,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-122,CLT-1008,398.059,0.01438,-0.01095,19.54,Bloomberg Global Aggregate
2022-11-30,P-122,CLT-1008,405.431,0.01852,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-122,CLT-1008,409.003,0.00881,-0.02466,-20.47,Bloomberg Global Aggregate
2023-01-31,P-122,CLT-1008,402.486,-0.01593,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-122,CLT-1008,390.032,-0.03094,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-122,CLT-1008,402.007,0.0307,0.02043,-30.29,Bloomberg Global Aggregate
2023-04-30,P-122,CLT-1008,404.401,0.00596,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-122,CLT-1008,400.27,-0.01021,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-122,CLT-1008,386.513,-0.03437,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-122,CLT-1008,379.87,-0.01719,-0.01321,15.7,Bloomberg Global Aggregate
2023-08-31,P-122,CLT-1008,370.444,-0.02481,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-122,CLT-1008,371.622,0.00318,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-122,CLT-1008,361.225,-0.02798,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-122,CLT-1008,353.255,-0.02207,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-122,CLT-1008,343.063,-0.02885,-0.01655,24.95,Bloomberg Global Aggregate
2024-01-31,P-122,CLT-1008,330.314,-0.03716,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-122,CLT-1008,325.886,-0.01341,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-122,CLT-1008,320.59,-0.01625,-0.01692,10.75,Bloomberg Global Aggregate
2024-04-30,P-122,CLT-1008,328.727,0.02538,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-122,CLT-1008,334.123,0.01641,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-122,CLT-1008,328.642,-0.0164,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-122,CLT-1008,342.135,0.04105,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-122,CLT-1008,343.235,0.00322,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-122,CLT-1008,356.472,0.03857,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-122,CLT-1008,371.935,0.04338,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-122,CLT-1008,357.927,-0.03766,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-122,CLT-1008,361.639,0.01037,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-122,CLT-1008,359.96,-0.00464,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-122,CLT-1008,361.983,0.00562,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-122,CLT-1008,364.502,0.00696,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-122,CLT-1008,353.995,-0.02883,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-122,CLT-1008,355.065,0.00302,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-122,CLT-1008,343.9,-0.03144,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-122,CLT-1008,339.618,-0.01245,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-122,CLT-1008,329.05,-0.03111,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-122,CLT-1008,330.944,0.00576,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-122,CLT-1008,335.58,0.01401,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-122,CLT-1008,344.093,0.02537,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-122,CLT-1008,346.466,0.00689,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-122,CLT-1008,342.072,-0.01268,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-122,CLT-1008,343.67,0.00467,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-123,CLT-1009,748.28,-0.00318,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-123,CLT-1009,735.202,-0.01748,-0.00084,0.0,Bloomberg Global Aggregate
2021-03-31,P-123,CLT-1009,762.23,0.03676,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-123,CLT-1009,769.903,0.01007,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-123,CLT-1009,760.81,-0.01181,-0.00557,-23.62,Bloomberg Global Aggregate
2021-06-30,P-123,CLT-1009,763.887,0.00404,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-123,CLT-1009,762.061,-0.00239,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-123,CLT-1009,753.354,-0.01143,0.01257,54.85,Bloomberg Global Aggregate
2021-09-30,P-123,CLT-1009,734.833,-0.02458,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-123,CLT-1009,757.325,0.03061,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-123,CLT-1009,775.427,0.0239,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-123,CLT-1009,784.22,0.01134,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-123,CLT-1009,786.508,0.00292,-0.00409,0.0,Bloomberg Global Aggregate
2022-02-28,P-123,CLT-1009,742.603,-0.05582,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-123,CLT-1009,730.878,-0.01579,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-123,CLT-1009,737.802,0.00947,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-123,CLT-1009,724.75,-0.01769,0.00445,-15.63,Bloomberg Global Aggregate
2022-06-30,P-123,CLT-1009,728.295,0.00489,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-123,CLT-1009,711.37,-0.02324,-0.03715,0.0,Bloomberg Global Aggregate
2022-08-31,P-123,CLT-1009,718.991,0.01071,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-123,CLT-1009,720.619,0.00226,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-123,CLT-1009,703.194,-0.02418,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-123,CLT-1009,688.302,-0.02118,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-123,CLT-1009,673.02,-0.0222,-0.02466,-41.25,Bloomberg Global Aggregate
2023-01-31,P-123,CLT-1009,679.136,0.00909,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-123,CLT-1009,659.315,-0.02919,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-123,CLT-1009,680.523,0.03217,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-123,CLT-1009,686.138,0.00825,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-123,CLT-1009,677.337,-0.01283,-0.02839,0.0,Bloomberg Global Aggregate
2023-06-30,P-123,CLT-1009,666.115,-0.01657,-0.02983,0.0,Bloomberg Global Aggregate
2023-07-31,P-123,CLT-1009,653.512,-0.01892,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-123,CLT-1009,671.702,0.02783,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-123,CLT-1009,665.133,-0.00978,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-123,CLT-1009,662.417,-0.00408,-0.01193,-50.03,Bloomberg Global Aggregate
2023-11-30,P-123,CLT-1009,640.044,-0.03377,-0.01571,0.0,Bloomberg Global Aggregate
2023-12-31,P-123,CLT-1009,618.582,-0.03353,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-123,CLT-1009,607.47,-0.01796,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-123,CLT-1009,603.803,-0.00604,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-123,CLT-1009,599.122,-0.00775,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-123,CLT-1009,609.581,0.01746,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-123,CLT-1009,589.224,-0.03339,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-123,CLT-1009,581.483,-0.01314,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-123,CLT-1009,612.387,0.05315,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-123,CLT-1009,602.232,-0.01658,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-123,CLT-1009,611.427,0.01527,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-123,CLT-1009,644.554,0.05418,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-123,CLT-1009,627.216,-0.0269,-0.02629,0.0,Bloomberg Global Aggregate
2024-12-31,P-123,CLT-1009,634.243,0.0112,0.00455,0.0,Bloomberg Global Aggregate
2025-01-31,P-123,CLT-1009,637.164,0.00461,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-123,CLT-1009,623.185,-0.02194,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-123,CLT-1009,633.499,0.01655,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-123,CLT-1009,640.034,0.01031,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-123,CLT-1009,652.665,0.01974,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-123,CLT-1009,653.198,0.00082,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-123,CLT-1009,648.658,-0.00695,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-123,CLT-1009,639.044,-0.01482,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-123,CLT-1009,652.959,0.02178,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-123,CLT-1009,680.79,0.04262,0.02284,-32.06,Bloomberg Global Aggregate
2025-11-30,P-123,CLT-1009,677.942,-0.00418,0.00961,0.0,Bloomberg Global Aggregate
2025-12-31,P-123,CLT-1009,672.79,-0.0076,-0.0039,-34.39,Bloomberg Global Aggregate
2026-01-31,P-123,CLT-1009,655.59,-0.02556,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-123,CLT-1009,639.82,-0.02405,-0.01004,0.0,Bloomberg Global Aggregate
2021-01-31,P-124,CLT-1009,611.035,0.01593,0.01155,0.0,Bloomberg Global Aggregate
2021-02-28,P-124,CLT-1009,615.896,0.00795,-0.00084,28.56,Bloomberg Global Aggregate
2021-03-31,P-124,CLT-1009,627.176,0.01831,0.02435,0.0,Bloomberg Global Aggregate
2021-04-30,P-124,CLT-1009,633.488,0.01006,0.00166,0.0,Bloomberg Global Aggregate
2021-05-31,P-124,CLT-1009,637.472,0.00629,-0.00557,0.0,Bloomberg Global Aggregate
2021-06-30,P-124,CLT-1009,662.984,0.04002,0.0198,0.0,Bloomberg Global Aggregate
2021-07-31,P-124,CLT-1009,648.445,-0.02193,-0.0232,0.0,Bloomberg Global Aggregate
2021-08-31,P-124,CLT-1009,652.743,0.00663,0.01257,0.0,Bloomberg Global Aggregate
2021-09-30,P-124,CLT-1009,635.759,-0.02602,-0.01639,0.0,Bloomberg Global Aggregate
2021-10-31,P-124,CLT-1009,646.256,0.01651,0.02715,0.0,Bloomberg Global Aggregate
2021-11-30,P-124,CLT-1009,653.706,0.01153,-0.00173,0.0,Bloomberg Global Aggregate
2021-12-31,P-124,CLT-1009,647.735,-0.00913,0.0057,0.0,Bloomberg Global Aggregate
2022-01-31,P-124,CLT-1009,653.463,0.00884,-0.00409,-20.12,Bloomberg Global Aggregate
2022-02-28,P-124,CLT-1009,616.669,-0.05631,-0.04804,0.0,Bloomberg Global Aggregate
2022-03-31,P-124,CLT-1009,597.896,-0.03044,-0.02404,0.0,Bloomberg Global Aggregate
2022-04-30,P-124,CLT-1009,601.943,0.00677,0.00775,0.0,Bloomberg Global Aggregate
2022-05-31,P-124,CLT-1009,600.655,-0.00214,0.00445,0.0,Bloomberg Global Aggregate
2022-06-30,P-124,CLT-1009,602.763,0.00351,-0.00652,0.0,Bloomberg Global Aggregate
2022-07-31,P-124,CLT-1009,591.812,-0.01817,-0.03715,32.8,Bloomberg Global Aggregate
2022-08-31,P-124,CLT-1009,587.689,-0.00697,-0.00085,0.0,Bloomberg Global Aggregate
2022-09-30,P-124,CLT-1009,586.35,-0.00228,0.00155,0.0,Bloomberg Global Aggregate
2022-10-31,P-124,CLT-1009,579.285,-0.01205,-0.01095,0.0,Bloomberg Global Aggregate
2022-11-30,P-124,CLT-1009,589.235,0.01718,0.01112,0.0,Bloomberg Global Aggregate
2022-12-31,P-124,CLT-1009,574.118,-0.02566,-0.02466,0.0,Bloomberg Global Aggregate
2023-01-31,P-124,CLT-1009,578.858,0.00826,-0.0064,0.0,Bloomberg Global Aggregate
2023-02-28,P-124,CLT-1009,560.773,-0.03124,-0.04345,0.0,Bloomberg Global Aggregate
2023-03-31,P-124,CLT-1009,565.787,0.00894,0.02043,0.0,Bloomberg Global Aggregate
2023-04-30,P-124,CLT-1009,574.224,0.01491,0.00906,0.0,Bloomberg Global Aggregate
2023-05-31,P-124,CLT-1009,567.114,-0.01238,-0.02839,32.92,Bloomberg Global Aggregate
2023-06-30,P-124,CLT-1009,547.663,-0.0343,-0.02983,34.84,Bloomberg Global Aggregate
2023-07-31,P-124,CLT-1009,539.099,-0.01564,-0.01321,0.0,Bloomberg Global Aggregate
2023-08-31,P-124,CLT-1009,546.245,0.01325,0.01806,0.0,Bloomberg Global Aggregate
2023-09-30,P-124,CLT-1009,542.388,-0.00706,-0.00247,0.0,Bloomberg Global Aggregate
2023-10-31,P-124,CLT-1009,527.024,-0.02833,-0.01193,0.0,Bloomberg Global Aggregate
2023-11-30,P-124,CLT-1009,511.925,-0.02865,-0.01571,-38.26,Bloomberg Global Aggregate
2023-12-31,P-124,CLT-1009,504.142,-0.0152,-0.01655,0.0,Bloomberg Global Aggregate
2024-01-31,P-124,CLT-1009,495.483,-0.01718,-0.03312,0.0,Bloomberg Global Aggregate
2024-02-29,P-124,CLT-1009,483.016,-0.02516,-0.01949,0.0,Bloomberg Global Aggregate
2024-03-31,P-124,CLT-1009,471.959,-0.02289,-0.01692,0.0,Bloomberg Global Aggregate
2024-04-30,P-124,CLT-1009,487.924,0.03383,0.01598,0.0,Bloomberg Global Aggregate
2024-05-31,P-124,CLT-1009,482.73,-0.01064,6e-05,0.0,Bloomberg Global Aggregate
2024-06-30,P-124,CLT-1009,468.903,-0.02864,-0.01232,0.0,Bloomberg Global Aggregate
2024-07-31,P-124,CLT-1009,487.025,0.03865,0.04651,0.0,Bloomberg Global Aggregate
2024-08-31,P-124,CLT-1009,479.494,-0.01546,-0.00929,0.0,Bloomberg Global Aggregate
2024-09-30,P-124,CLT-1009,483.268,0.00787,0.02507,0.0,Bloomberg Global Aggregate
2024-10-31,P-124,CLT-1009,499.141,0.03284,0.03358,0.0,Bloomberg Global Aggregate
2024-11-30,P-124,CLT-1009,491.108,-0.01609,-0.02629,-38.12,Bloomberg Global Aggregate
2024-12-31,P-124,CLT-1009,487.203,-0.00795,0.00455,10.1,Bloomberg Global Aggregate
2025-01-31,P-124,CLT-1009,484.721,-0.00509,-0.00654,0.0,Bloomberg Global Aggregate
2025-02-28,P-124,CLT-1009,483.031,-0.00349,-0.00807,0.0,Bloomberg Global Aggregate
2025-03-31,P-124,CLT-1009,489.456,0.0133,0.01359,0.0,Bloomberg Global Aggregate
2025-04-30,P-124,CLT-1009,486.483,-0.00607,-0.00852,0.0,Bloomberg Global Aggregate
2025-05-31,P-124,CLT-1009,484.745,-0.00357,-0.00614,0.0,Bloomberg Global Aggregate
2025-06-30,P-124,CLT-1009,481.019,-0.00769,1e-05,0.0,Bloomberg Global Aggregate
2025-07-31,P-124,CLT-1009,486.767,0.01195,-0.00384,0.0,Bloomberg Global Aggregate
2025-08-31,P-124,CLT-1009,484.034,-0.00561,-0.01885,0.0,Bloomberg Global Aggregate
2025-09-30,P-124,CLT-1009,498.919,0.03075,0.0181,0.0,Bloomberg Global Aggregate
2025-10-31,P-124,CLT-1009,515.734,0.0337,0.02284,0.0,Bloomberg Global Aggregate
2025-11-30,P-124,CLT-1009,512.728,-0.00583,0.00961,29.32,Bloomberg Global Aggregate
2025-12-31,P-124,CLT-1009,515.841,0.00607,-0.0039,0.0,Bloomberg Global Aggregate
2026-01-31,P-124,CLT-1009,514.375,-0.00284,-0.01007,0.0,Bloomberg Global Aggregate
2026-02-28,P-124,CLT-1009,501.47,-0.02509,-0.01004,-11.69,Bloomberg Global Aggregate
2021-01-31,P-125,CLT-1009,46.339,0.06503,0.06903,1.85,S&P 500
2021-02-28,P-125,CLT-1009,45.794,-0.01177,-0.01095,-2.06,S&P 500
2021-03-31,P-125,CLT-1009,45.701,-0.00202,-0.01016,0.0,S&P 500
2021-04-30,P-125,CLT-1009,45.067,-0.01387,-0.01594,0.0,S&P 500
2021-05-31,P-125,CLT-1009,47.136,0.04592,0.0541,0.0,S&P 500
2021-06-30,P-125,CLT-1009,50.101,0.06289,0.05455,0.0,S&P 500
2021-07-31,P-125,CLT-1009,53.671,0.07127,0.0736,0.0,S&P 500
2021-08-31,P-125,CLT-1009,56.458,0.05191,0.05617,0.0,S&P 500
2021-09-30,P-125,CLT-1009,52.476,-0.07052,-0.06581,0.0,S&P 500
2021-10-31,P-125,CLT-1009,52.973,0.00948,0.02256,0.0,S&P 500
2021-11-30,P-125,CLT-1009,50.716,-0.04262,-0.0393,0.0,S&P 500
2021-12-31,P-125,CLT-1009,50.031,-0.0135,-0.01411,0.0,S&P 500
2022-01-31,P-125,CLT-1009,49.899,-0.00263,0.00246,1.96,S&P 500
2022-02-28,P-125,CLT-1009,51.56,0.03328,0.03318,0.0,S&P 500
2022-03-31,P-125,CLT-1009,48.737,-0.05475,-0.04656,0.0,S&P 500
2022-04-30,P-125,CLT-1009,43.069,-0.11631,-0.11279,0.0,S&P 500
2022-05-31,P-125,CLT-1009,43.17,0.00236,0.00292,0.0,S&P 500
2022-06-30,P-125,CLT-1009,48.148,0.1153,0.11668,1.35,S&P 500
2022-07-31,P-125,CLT-1009,46.812,-0.02775,-0.01479,0.0,S&P 500
2022-08-31,P-125,CLT-1009,46.405,-0.00869,-0.00325,0.0,S&P 500
2022-09-30,P-125,CLT-1009,50.355,0.08512,0.0769,0.0,S&P 500
2022-10-31,P-125,CLT-1009,51.164,0.01606,0.02185,0.0,S&P 500
2022-11-30,P-125,CLT-1009,51.271,0.0021,0.0046,0.0,S&P 500
2022-12-31,P-125,CLT-1009,51.878,0.01184,0.015,0.0,S&P 500
2023-01-31,P-125,CLT-1009,53.365,0.02866,0.02114,-2.62,S&P 500
2023-02-28,P-125,CLT-1009,51.372,-0.03734,-0.04306,0.0,S&P 500
2023-03-31,P-125,CLT-1009,48.815,-0.04977,-0.05238,0.0,S&P 500
2023-04-30,P-125,CLT-1009,53.103,0.08784,0.09673,0.0,S&P 500
2023-05-31,P-125,CLT-1009,54.048,0.01779,0.01808,0.0,S&P 500
2023-06-30,P-125,CLT-1009,54.873,0.01527,0.01421,0.0,S&P 500
2023-07-31,P-125,CLT-1009,54.78,-0.0017,0.00542,0.0,S&P 500
2023-08-31,P-125,CLT-1009,56.831,0.03744,0.04566,0.0,S&P 500
2023-09-30,P-125,CLT-1009,64.516,0.13524,0.12684,0.0,S&P 500
2023-10-31,P-125,CLT-1009,66.402,0.02924,0.03378,0.0,S&P 500
2023-11-30,P-125,CLT-1009,65.754,-0.00976,-0.01758,0.0,S&P 500
2023-12-31,P-125,CLT-1009,66.231,0.00725,0.00342,0.0,S&P 500
2024-01-31,P-125,CLT-1009,70.144,0.05908,0.05905,0.0,S&P 500
2024-02-29,P-125,CLT-1009,68.95,-0.01702,-0.01734,0.0,S&P 500
2024-03-31,P-125,CLT-1009,71.522,0.0373,0.04895,0.0,S&P 500
2024-04-30,P-125,CLT-1009,64.45,-0.09888,-0.09761,0.0,S&P 500
2024-05-31,P-125,CLT-1009,64.805,0.0055,-0.00103,0.0,S&P 500
2024-06-30,P-125,CLT-1009,67.422,0.04039,0.0386,0.0,S&P 500
2024-07-31,P-125,CLT-1009,71.915,0.06664,0.06825,0.0,S&P 500
2024-08-31,P-125,CLT-1009,70.492,-0.01978,-0.02822,-3.38,S&P 500
2024-09-30,P-125,CLT-1009,66.007,-0.06363,-0.05983,0.0,S&P 500
2024-10-31,P-125,CLT-1009,65.409,-0.00906,-0.00246,0.0,S&P 500
2024-11-30,P-125,CLT-1009,62.53,-0.04401,-0.0424,0.0,S&P 500
2024-12-31,P-125,CLT-1009,62.845,0.00504,0.0027,0.0,S&P 500
2025-01-31,P-125,CLT-1009,62.568,-0.00442,0.00928,0.0,S&P 500
2025-02-28,P-125,CLT-1009,59.307,-0.05211,-0.05135,3.18,S&P 500
2025-03-31,P-125,CLT-1009,62.235,0.04936,0.04674,0.0,S&P 500
2025-04-30,P-125,CLT-1009,62.109,-0.00202,0.00232,-3.81,S&P 500
2025-05-31,P-125,CLT-1009,66.085,0.06403,0.05949,0.0,S&P 500
2025-06-30,P-125,CLT-1009,61.188,-0.0741,-0.07563,3.08,S&P 500
2025-07-31,P-125,CLT-1009,59.586,-0.02619,-0.0374,0.0,S&P 500
2025-08-31,P-125,CLT-1009,61.135,0.026,0.03345,2.47,S&P 500
2025-09-30,P-125,CLT-1009,59.633,-0.02457,-0.02733,0.0,S&P 500
2025-10-31,P-125,CLT-1009,59.205,-0.00719,0.00198,0.0,S&P 500
2025-11-30,P-125,CLT-1009,59.002,-0.00342,0.00962,-1.87,S&P 500
2025-12-31,P-125,CLT-1009,59.07,0.00115,0.01689,0.0,S&P 500
2026-01-31,P-125,CLT-1009,57.839,-0.02084,-0.02171,0.0,S&P 500
2026-02-28,P-125,CLT-1009,58.71,0.01506,0.01648,0.0,S&P 500
2021-01-31,P-126,CLT-1010,301.766,-0.06226,-0.06004,0.0,MSCI World
2021-02-28,P-126,CLT-1010,308.442,0.02212,0.03127,0.0,MSCI World
2021-03-31,P-126,CLT-1010,335.822,0.08877,0.09212,0.0,MSCI World
